
GEPA Optimization:   0%|          | 0/3593 [00:00<?, ?rollouts/s]
GEPA Optimization:  43%|####2     | 1536/3593 [2:32:21<3:30:31,  6.14s/rollouts]
GEPA Optimization:  43%|####2     | 1539/3593 [2:32:37<3:29:05,  6.11s/rollouts]
GEPA Optimization:  43%|####2     | 1542/3593 [2:32:57<3:29:32,  6.13s/rollouts]
GEPA Optimization:  43%|####3     | 1545/3593 [2:33:49<4:01:57,  7.09s/rollouts]
GEPA Optimization:  43%|####3     | 1548/3593 [2:34:17<4:09:15,  7.31s/rollouts]
GEPA Optimization:  43%|####3     | 1554/3593 [2:34:35<3:34:30,  6.31s/rollouts]
GEPA Optimization:  43%|####3     | 1557/3593 [2:35:02<3:47:00,  6.69s/rollouts]
GEPA Optimization:  43%|####3     | 1560/3593 [2:35:21<3:44:27,  6.62s/rollouts]
GEPA Optimization:  44%|####3     | 1566/3593 [2:35:56<3:36:01,  6.39s/rollouts]
GEPA Optimization:  44%|####3     | 1572/3593 [2:36:52<4:06:21,  7.31s/rollouts]
GEPA Optimization:  44%|####3     | 1578/3593 [2:37:45<4:21:02,  7.77s/rollouts]
GEPA Optimization:  44%|####4     | 1581/3593 [2:38:12<4:29:33,  8.04s/rollouts]
GEPA Optimization:  44%|####4     | 1587/3593 [2:38:52<4:12:07,  7.54s/rollouts]
GEPA Optimization:  44%|####4     | 1590/3593 [2:39:08<3:57:49,  7.12s/rollouts]
GEPA Optimization:  44%|####4     | 1596/3593 [2:39:43<3:41:59,  6.67s/rollouts]
GEPA Optimization:  45%|####4     | 1602/3593 [2:40:38<4:08:32,  7.49s/rollouts]
GEPA Optimization:  45%|####4     | 1605/3593 [2:41:20<4:49:26,  8.74s/rollouts]
GEPA Optimization:  45%|####4     | 1608/3593 [2:41:41<4:38:46,  8.43s/rollouts]
GEPA Optimization:  45%|####4     | 1614/3593 [2:42:35<4:43:56,  8.61s/rollouts]
GEPA Optimization:  45%|####5     | 1617/3593 [2:42:48<4:13:29,  7.70s/rollouts]
GEPA Optimization:  45%|####5     | 1620/3593 [2:43:37<5:18:41,  9.69s/rollouts]
GEPA Optimization:  45%|####5     | 1623/3593 [2:43:55<4:48:03,  8.77s/rollouts]
GEPA Optimization:  54%|#####3    | 1926/3593 [3:00:46<1:36:45,  3.48s/rollouts]
GEPA Optimization:  54%|#####3    | 1932/3593 [3:01:28<1:39:05,  3.58s/rollouts]
GEPA Optimization:  54%|#####3    | 1938/3593 [3:02:07<1:41:37,  3.68s/rollouts]
GEPA Optimization:  54%|#####4    | 1941/3593 [3:02:38<1:46:09,  3.86s/rollouts]
GEPA Optimization:  62%|######2   | 2244/3593 [3:38:24<2:23:48,  6.40s/rollouts]
GEPA Optimization:  63%|######2   | 2247/3593 [3:38:54<2:24:22,  6.44s/rollouts]
GEPA Optimization:  63%|######2   | 2253/3593 [3:39:45<2:25:07,  6.50s/rollouts]
GEPA Optimization:  63%|######2   | 2259/3593 [3:40:14<2:22:59,  6.43s/rollouts]
GEPA Optimization:  63%|######2   | 2262/3593 [3:40:42<2:24:28,  6.51s/rollouts]
GEPA Optimization:  63%|######3   | 2268/3593 [3:41:17<2:22:47,  6.47s/rollouts]
GEPA Optimization:  72%|#######1  | 2571/3593 [4:16:06<1:56:18,  6.83s/rollouts]
GEPA Optimization:  72%|#######1  | 2577/3593 [4:16:39<1:55:05,  6.80s/rollouts]
GEPA Optimization:  72%|#######1  | 2583/3593 [4:17:06<1:53:07,  6.72s/rollouts]
GEPA Optimization:  72%|#######2  | 2589/3593 [4:18:15<1:56:03,  6.94s/rollouts]
GEPA Optimization:  72%|#######2  | 2592/3593 [4:18:48<1:57:42,  7.06s/rollouts]
GEPA Optimization:  72%|#######2  | 2595/3593 [4:19:16<1:59:02,  7.16s/rollouts]
GEPA Optimization:  72%|#######2  | 2598/3593 [4:19:35<1:57:47,  7.10s/rollouts]
GEPA Optimization:  72%|#######2  | 2601/3593 [4:19:57<1:57:44,  7.12s/rollouts]
GEPA Optimization:  81%|########  | 2904/3593 [4:34:26<37:05,  3.23s/rollouts]  
GEPA Optimization:  81%|########  | 2910/3593 [4:34:59<37:25,  3.29s/rollouts]
GEPA Optimization:  81%|########1 | 2916/3593 [4:35:31<37:51,  3.36s/rollouts]
GEPA Optimization:  81%|########1 | 2919/3593 [4:35:54<38:53,  3.46s/rollouts]
GEPA Optimization:  81%|########1 | 2922/3593 [4:36:22<40:59,  3.66s/rollouts]
GEPA Optimization:  81%|########1 | 2928/3593 [4:37:15<45:30,  4.11s/rollouts]
GEPA Optimization:  82%|########1 | 2931/3593 [4:37:44<48:52,  4.43s/rollouts]
GEPA Optimization:  82%|########1 | 2937/3593 [4:38:28<53:10,  4.86s/rollouts]
GEPA Optimization:  82%|########1 | 2940/3593 [4:38:55<56:57,  5.23s/rollouts]
GEPA Optimization:  82%|########1 | 2946/3593 [4:40:10<1:12:59,  6.77s/rollouts]
GEPA Optimization:  82%|########2 | 2952/3593 [4:40:26<1:02:19,  5.83s/rollouts]
GEPA Optimization:  82%|########2 | 2958/3593 [4:41:08<1:04:51,  6.13s/rollouts]
GEPA Optimization:  82%|########2 | 2964/3593 [4:41:44<1:03:38,  6.07s/rollouts]
GEPA Optimization:  83%|########2 | 2970/3593 [4:42:30<1:07:36,  6.51s/rollouts]
GEPA Optimization:  83%|########2 | 2976/3593 [4:43:22<1:13:09,  7.11s/rollouts]
GEPA Optimization:  83%|########2 | 2979/3593 [4:43:50<1:16:22,  7.46s/rollouts]
GEPA Optimization:  83%|########3 | 2985/3593 [4:44:15<1:04:51,  6.40s/rollouts]
GEPA Optimization:  92%|#########1| 3288/3593 [5:17:47<33:42,  6.63s/rollouts]  
GEPA Optimization:  92%|#########1| 3294/3593 [5:18:09<32:39,  6.55s/rollouts]
GEPA Optimization:  92%|#########1| 3294/3593 [5:45:42<31:22,  6.30s/rollouts]
