
GEPA Optimization:   0%|          | 0/6871 [00:00<?, ?rollouts/s]
GEPA Optimization:  38%|###8      | 2643/6871 [1:06:21<4:07:20,  3.51s/rollouts]
GEPA Optimization:  39%|###8      | 2646/6871 [1:06:36<4:25:16,  3.77s/rollouts]
GEPA Optimization:  39%|###8      | 2649/6871 [1:06:47<4:23:57,  3.75s/rollouts]
GEPA Optimization:  39%|###8      | 2655/6871 [1:07:16<4:49:45,  4.12s/rollouts]
GEPA Optimization:  39%|###8      | 2661/6871 [1:07:50<5:27:34,  4.67s/rollouts]
GEPA Optimization:  39%|###8      | 2664/6871 [1:07:54<4:39:41,  3.99s/rollouts]
GEPA Optimization:  39%|###8      | 2667/6871 [1:08:07<4:47:26,  4.10s/rollouts]
GEPA Optimization:  39%|###8      | 2670/6871 [1:08:21<4:53:16,  4.19s/rollouts]
GEPA Optimization:  39%|###8      | 2676/6871 [1:08:50<5:14:31,  4.50s/rollouts]
GEPA Optimization:  39%|###8      | 2679/6871 [1:09:07<5:33:34,  4.77s/rollouts]
GEPA Optimization:  39%|###9      | 2685/6871 [1:09:36<5:30:58,  4.74s/rollouts]
GEPA Optimization:  39%|###9      | 2691/6871 [1:09:55<4:52:27,  4.20s/rollouts]
GEPA Optimization:  39%|###9      | 2697/6871 [1:10:22<5:00:54,  4.33s/rollouts]
GEPA Optimization:  39%|###9      | 2700/6871 [1:10:36<5:03:14,  4.36s/rollouts]
GEPA Optimization:  44%|####3     | 3003/6871 [1:35:41<5:18:55,  4.95s/rollouts]
GEPA Optimization:  44%|####3     | 3009/6871 [1:35:57<5:14:22,  4.88s/rollouts]
GEPA Optimization:  44%|####3     | 3012/6871 [1:36:13<5:14:43,  4.89s/rollouts]
GEPA Optimization:  48%|####8     | 3315/6871 [1:47:53<2:58:27,  3.01s/rollouts]
GEPA Optimization:  48%|####8     | 3321/6871 [1:48:23<3:00:34,  3.05s/rollouts]
GEPA Optimization:  48%|####8     | 3324/6871 [1:48:45<3:04:03,  3.11s/rollouts]
GEPA Optimization:  48%|####8     | 3327/6871 [1:48:50<3:01:56,  3.08s/rollouts]
GEPA Optimization:  48%|####8     | 3330/6871 [1:49:14<3:09:42,  3.21s/rollouts]
GEPA Optimization:  49%|####8     | 3333/6871 [1:49:20<3:07:23,  3.18s/rollouts]
GEPA Optimization:  49%|####8     | 3336/6871 [1:49:34<3:11:18,  3.25s/rollouts]
GEPA Optimization:  49%|####8     | 3339/6871 [1:49:46<3:14:09,  3.30s/rollouts]
GEPA Optimization:  49%|####8     | 3345/6871 [1:50:11<3:22:15,  3.44s/rollouts]
GEPA Optimization:  49%|####8     | 3348/6871 [1:50:23<3:24:57,  3.49s/rollouts]
GEPA Optimization:  53%|#####3    | 3651/6871 [1:56:19<1:10:52,  1.32s/rollouts]
GEPA Optimization:  53%|#####3    | 3657/6871 [1:56:47<1:15:17,  1.41s/rollouts]
GEPA Optimization:  53%|#####3    | 3660/6871 [1:57:12<1:21:53,  1.53s/rollouts]
GEPA Optimization:  53%|#####3    | 3666/6871 [1:57:30<1:25:44,  1.61s/rollouts]
GEPA Optimization:  58%|#####7    | 3963/6871 [2:03:37<1:03:54,  1.32s/rollouts]
GEPA Optimization:  58%|#####7    | 3969/6871 [2:03:51<1:04:49,  1.34s/rollouts]
GEPA Optimization:  58%|#####7    | 3972/6871 [2:04:09<1:08:09,  1.41s/rollouts]
GEPA Optimization:  62%|######2   | 4275/6871 [2:10:11<54:37,  1.26s/rollouts]  
GEPA Optimization:  62%|######2   | 4278/6871 [2:10:36<57:26,  1.33s/rollouts]
GEPA Optimization:  62%|######2   | 4281/6871 [2:10:41<57:42,  1.34s/rollouts]
GEPA Optimization:  62%|######2   | 4284/6871 [2:11:07<1:03:40,  1.48s/rollouts]
GEPA Optimization:  62%|######2   | 4287/6871 [2:11:23<1:07:43,  1.57s/rollouts]
GEPA Optimization:  62%|######2   | 4290/6871 [2:11:25<1:06:34,  1.55s/rollouts]
GEPA Optimization:  62%|######2   | 4293/6871 [2:11:37<1:11:45,  1.67s/rollouts]
GEPA Optimization:  63%|######2   | 4299/6871 [2:12:03<1:25:15,  1.99s/rollouts]
GEPA Optimization:  67%|######6   | 4602/6871 [2:19:19<56:33,  1.50s/rollouts]  
GEPA Optimization:  67%|######7   | 4605/6871 [2:19:30<57:23,  1.52s/rollouts]
GEPA Optimization:  67%|######7   | 4611/6871 [2:19:54<1:00:36,  1.61s/rollouts]
GEPA Optimization:  67%|######7   | 4614/6871 [2:20:12<1:04:29,  1.71s/rollouts]
GEPA Optimization:  67%|######7   | 4617/6871 [2:20:32<1:10:40,  1.88s/rollouts]
GEPA Optimization:  67%|######7   | 4620/6871 [2:20:51<1:18:00,  2.08s/rollouts]
GEPA Optimization:  67%|######7   | 4623/6871 [2:21:09<1:27:08,  2.33s/rollouts]
GEPA Optimization:  67%|######7   | 4629/6871 [2:21:34<1:37:08,  2.60s/rollouts]
GEPA Optimization:  67%|######7   | 4632/6871 [2:21:52<1:48:44,  2.91s/rollouts]
GEPA Optimization:  67%|######7   | 4635/6871 [2:22:08<1:59:22,  3.20s/rollouts]
GEPA Optimization:  68%|######7   | 4638/6871 [2:22:22<2:06:48,  3.41s/rollouts]
GEPA Optimization:  68%|######7   | 4641/6871 [2:22:35<2:12:58,  3.58s/rollouts]
GEPA Optimization:  68%|######7   | 4644/6871 [2:22:49<2:21:37,  3.82s/rollouts]
GEPA Optimization:  68%|######7   | 4647/6871 [2:22:55<2:05:08,  3.38s/rollouts]
GEPA Optimization:  68%|######7   | 4650/6871 [2:23:16<2:37:11,  4.25s/rollouts]
GEPA Optimization:  68%|######7   | 4653/6871 [2:23:35<2:57:24,  4.80s/rollouts]
GEPA Optimization:  68%|######7   | 4656/6871 [2:23:56<3:17:55,  5.36s/rollouts]
GEPA Optimization:  68%|######7   | 4662/6871 [2:24:22<3:02:35,  4.96s/rollouts]
GEPA Optimization:  68%|######7   | 4668/6871 [2:24:45<2:45:10,  4.50s/rollouts]
GEPA Optimization:  68%|######8   | 4673/6871 [2:25:07<2:44:25,  4.49s/rollouts]
GEPA Optimization:  68%|######8   | 4676/6871 [2:25:24<2:53:54,  4.75s/rollouts]
GEPA Optimization:  68%|######8   | 4679/6871 [2:25:52<3:31:10,  5.78s/rollouts]
GEPA Optimization:  68%|######8   | 4682/6871 [2:26:21<4:07:55,  6.80s/rollouts]
GEPA Optimization:  68%|######8   | 4685/6871 [2:26:38<3:56:09,  6.48s/rollouts]
GEPA Optimization:  68%|######8   | 4688/6871 [2:26:58<3:57:47,  6.54s/rollouts]
GEPA Optimization:  68%|######8   | 4691/6871 [2:27:29<4:35:49,  7.59s/rollouts]
GEPA Optimization:  68%|######8   | 4694/6871 [2:27:32<3:25:43,  5.67s/rollouts]
GEPA Optimization:  68%|######8   | 4697/6871 [2:27:54<3:44:36,  6.20s/rollouts]
GEPA Optimization:  68%|######8   | 4703/6871 [2:28:26<3:28:42,  5.78s/rollouts]
GEPA Optimization:  68%|######8   | 4706/6871 [2:28:32<2:57:05,  4.91s/rollouts]
GEPA Optimization:  69%|######8   | 4709/6871 [2:28:38<2:28:18,  4.12s/rollouts]
GEPA Optimization:  73%|#######2  | 5012/6871 [2:36:48<52:08,  1.68s/rollouts]  
GEPA Optimization:  73%|#######3  | 5018/6871 [2:37:08<53:17,  1.73s/rollouts]
GEPA Optimization:  73%|#######3  | 5021/6871 [2:37:22<54:55,  1.78s/rollouts]
GEPA Optimization:  73%|#######3  | 5027/6871 [2:37:45<58:00,  1.89s/rollouts]
GEPA Optimization:  73%|#######3  | 5030/6871 [2:37:49<57:13,  1.86s/rollouts]
GEPA Optimization:  73%|#######3  | 5033/6871 [2:38:01<1:00:10,  1.96s/rollouts]
GEPA Optimization:  73%|#######3  | 5039/6871 [2:38:20<1:04:21,  2.11s/rollouts]
GEPA Optimization:  73%|#######3  | 5042/6871 [2:38:31<1:08:29,  2.25s/rollouts]
GEPA Optimization:  73%|#######3  | 5045/6871 [2:38:52<1:23:15,  2.74s/rollouts]
GEPA Optimization:  73%|#######3  | 5048/6871 [2:39:04<1:26:52,  2.86s/rollouts]
GEPA Optimization:  74%|#######3  | 5051/6871 [2:39:21<1:41:06,  3.33s/rollouts]
GEPA Optimization:  78%|#######7  | 5354/6871 [2:48:53<49:16,  1.95s/rollouts]  
GEPA Optimization:  78%|#######7  | 5357/6871 [2:49:00<49:20,  1.96s/rollouts]
GEPA Optimization:  78%|#######8  | 5360/6871 [2:49:17<51:00,  2.03s/rollouts]
GEPA Optimization:  78%|#######8  | 5363/6871 [2:49:40<54:35,  2.17s/rollouts]
GEPA Optimization:  78%|#######8  | 5369/6871 [2:50:05<57:52,  2.31s/rollouts]
GEPA Optimization:  78%|#######8  | 5372/6871 [2:50:25<1:02:34,  2.50s/rollouts]
GEPA Optimization:  83%|########2 | 5675/6871 [3:03:45<52:16,  2.62s/rollouts]  
GEPA Optimization:  83%|########2 | 5681/6871 [3:04:17<53:22,  2.69s/rollouts]
GEPA Optimization:  83%|########2 | 5684/6871 [3:04:36<54:23,  2.75s/rollouts]
GEPA Optimization:  83%|########2 | 5687/6871 [3:04:50<55:13,  2.80s/rollouts]
GEPA Optimization:  83%|########2 | 5693/6871 [3:05:16<56:48,  2.89s/rollouts]
GEPA Optimization:  83%|########2 | 5696/6871 [3:05:22<55:47,  2.85s/rollouts]
GEPA Optimization:  83%|########2 | 5702/6871 [3:05:58<1:02:10,  3.19s/rollouts]
GEPA Optimization:  83%|########3 | 5705/6871 [3:06:21<1:08:24,  3.52s/rollouts]
GEPA Optimization:  83%|########3 | 5708/6871 [3:06:35<1:10:39,  3.65s/rollouts]
GEPA Optimization:  87%|########7 | 6011/6871 [3:17:48<33:13,  2.32s/rollouts]  
GEPA Optimization:  88%|########7 | 6014/6871 [3:18:05<33:43,  2.36s/rollouts]
GEPA Optimization:  88%|########7 | 6017/6871 [3:18:25<34:46,  2.44s/rollouts]
GEPA Optimization:  88%|########7 | 6020/6871 [3:18:52<36:59,  2.61s/rollouts]
GEPA Optimization:  88%|########7 | 6023/6871 [3:19:02<37:13,  2.63s/rollouts]
GEPA Optimization:  88%|########7 | 6026/6871 [3:19:19<39:01,  2.77s/rollouts]
GEPA Optimization:  88%|########7 | 6032/6871 [3:19:48<42:16,  3.02s/rollouts]
GEPA Optimization:  88%|########7 | 6038/6871 [3:20:12<43:55,  3.16s/rollouts]
GEPA Optimization:  88%|########7 | 6041/6871 [3:20:33<48:42,  3.52s/rollouts]
GEPA Optimization:  92%|#########2| 6344/6871 [3:31:10<19:19,  2.20s/rollouts]
GEPA Optimization:  92%|#########2| 6349/6871 [3:31:36<19:42,  2.27s/rollouts]
GEPA Optimization:  92%|#########2| 6352/6871 [3:32:09<20:56,  2.42s/rollouts]
GEPA Optimization:  97%|#########6| 6655/6871 [3:42:27<07:43,  2.15s/rollouts]
GEPA Optimization:  97%|#########6| 6660/6871 [3:42:53<07:43,  2.20s/rollouts]
GEPA Optimization:  97%|#########6| 6660/6871 [3:46:30<07:10,  2.04s/rollouts]
