
GEPA Optimization:   0%|          | 0/3593 [00:00<?, ?rollouts/s]
GEPA Optimization:  51%|#####1    | 1837/3593 [1:48:58<1:39:56,  3.41s/rollouts]
GEPA Optimization:  51%|#####1    | 1843/3593 [1:49:13<1:37:54,  3.36s/rollouts]
GEPA Optimization:  51%|#####1    | 1849/3593 [1:49:29<1:36:11,  3.31s/rollouts]
GEPA Optimization:  52%|#####1    | 1852/3593 [1:50:00<1:47:14,  3.70s/rollouts]
GEPA Optimization:  52%|#####1    | 1855/3593 [1:50:32<2:02:23,  4.23s/rollouts]
GEPA Optimization:  52%|#####1    | 1861/3593 [1:50:59<2:03:31,  4.28s/rollouts]
GEPA Optimization:  60%|######    | 2164/3593 [2:11:41<1:37:53,  4.11s/rollouts]
GEPA Optimization:  60%|######    | 2170/3593 [2:11:59<1:36:52,  4.08s/rollouts]
GEPA Optimization:  61%|######    | 2176/3593 [2:12:19<1:35:43,  4.05s/rollouts]
GEPA Optimization:  61%|######    | 2182/3593 [2:13:02<1:38:51,  4.20s/rollouts]
GEPA Optimization:  61%|######    | 2188/3593 [2:13:33<1:40:02,  4.27s/rollouts]
GEPA Optimization:  61%|######1   | 2194/3593 [2:14:14<1:44:24,  4.48s/rollouts]
GEPA Optimization:  61%|######1   | 2197/3593 [2:14:46<1:52:17,  4.83s/rollouts]
GEPA Optimization:  61%|######1   | 2200/3593 [2:15:17<2:01:32,  5.23s/rollouts]
GEPA Optimization:  61%|######1   | 2203/3593 [2:15:49<2:13:18,  5.75s/rollouts]
GEPA Optimization:  61%|######1   | 2208/3593 [2:16:00<1:57:35,  5.09s/rollouts]
GEPA Optimization:  62%|######1   | 2214/3593 [2:16:12<1:40:11,  4.36s/rollouts]
GEPA Optimization:  62%|######1   | 2217/3593 [2:16:45<2:02:47,  5.35s/rollouts]
GEPA Optimization:  62%|######1   | 2223/3593 [2:16:51<1:32:32,  4.05s/rollouts]
GEPA Optimization:  62%|######1   | 2226/3593 [2:17:24<1:59:54,  5.26s/rollouts]
GEPA Optimization:  62%|######2   | 2232/3593 [2:17:51<1:53:55,  5.02s/rollouts]
GEPA Optimization:  62%|######2   | 2238/3593 [2:18:30<2:03:48,  5.48s/rollouts]
GEPA Optimization:  62%|######2   | 2244/3593 [2:18:50<1:48:28,  4.82s/rollouts]
GEPA Optimization:  63%|######2   | 2250/3593 [2:19:00<1:25:57,  3.84s/rollouts]
GEPA Optimization:  63%|######2   | 2256/3593 [2:19:35<1:39:06,  4.45s/rollouts]
GEPA Optimization:  63%|######2   | 2262/3593 [2:20:23<2:02:27,  5.52s/rollouts]
GEPA Optimization:  63%|######3   | 2268/3593 [2:20:51<1:56:00,  5.25s/rollouts]
GEPA Optimization:  63%|######3   | 2274/3593 [2:21:38<2:12:43,  6.04s/rollouts]
GEPA Optimization:  63%|######3   | 2280/3593 [2:22:13<2:11:15,  6.00s/rollouts]
GEPA Optimization:  72%|#######1  | 2583/3593 [2:42:06<1:07:46,  4.03s/rollouts]
GEPA Optimization:  72%|#######1  | 2586/3593 [2:42:38<1:09:03,  4.12s/rollouts]
GEPA Optimization:  72%|#######2  | 2592/3593 [2:43:02<1:08:32,  4.11s/rollouts]
GEPA Optimization:  81%|########  | 2895/3593 [3:02:31<45:41,  3.93s/rollouts]  
GEPA Optimization:  81%|########  | 2901/3593 [3:02:46<44:57,  3.90s/rollouts]
GEPA Optimization:  81%|########  | 2907/3593 [3:03:30<45:42,  4.00s/rollouts]
GEPA Optimization:  81%|########1 | 2913/3593 [3:04:03<45:55,  4.05s/rollouts]
GEPA Optimization:  81%|########1 | 2919/3593 [3:04:39<46:41,  4.16s/rollouts]
GEPA Optimization:  81%|########1 | 2925/3593 [3:04:55<45:06,  4.05s/rollouts]
GEPA Optimization:  81%|########1 | 2928/3593 [3:05:27<48:15,  4.35s/rollouts]
GEPA Optimization:  82%|########1 | 2934/3593 [3:05:37<44:27,  4.05s/rollouts]
GEPA Optimization:  82%|########1 | 2940/3593 [3:05:42<39:00,  3.58s/rollouts]
GEPA Optimization:  82%|########1 | 2946/3593 [3:06:10<40:27,  3.75s/rollouts]
GEPA Optimization:  82%|########2 | 2952/3593 [3:06:52<47:00,  4.40s/rollouts]
GEPA Optimization:  82%|########2 | 2955/3593 [3:07:13<50:08,  4.72s/rollouts]
GEPA Optimization:  82%|########2 | 2961/3593 [3:07:30<44:42,  4.24s/rollouts]
GEPA Optimization:  83%|########2 | 2967/3593 [3:07:52<42:26,  4.07s/rollouts]
GEPA Optimization:  83%|########2 | 2970/3593 [3:08:14<47:44,  4.60s/rollouts]
GEPA Optimization:  91%|#########1| 3273/3593 [3:17:30<10:23,  1.95s/rollouts]
GEPA Optimization:  91%|#########1| 3279/3593 [3:18:17<11:00,  2.10s/rollouts]
GEPA Optimization:  91%|#########1| 3285/3593 [3:18:36<11:00,  2.14s/rollouts]
GEPA Optimization: 100%|#########9| 3588/3593 [3:34:35<00:14,  2.88s/rollouts]
GEPA Optimization: 100%|#########9| 3591/3593 [3:35:08<00:05,  2.97s/rollouts]
GEPA Optimization: 100%|#########9| 3591/3593 [3:35:53<00:07,  3.61s/rollouts]
